schema_version,baseline_id,baseline_source_head,relative_path,size_bytes,sha256,evidence_class,governance_source,approved_for_presence_during_formal_run,presence_policy
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0173.hdf5,467520,577722df24a35a4dc8f79dbc57819feead7ec5678a98d65c8c7cda99d11d8a53,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0174.hdf5,467520,b40ee1d63430699231c9359ac17b23f1b548b25b3aa6e806ccabfbafd27d4be0,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0175.hdf5,467520,184b48d6cb0eba05736ff4a8d097c2802c3bd83c38b0d912deb09e40256e2997,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0176.hdf5,467520,24242698b7f0f3820ac011116109698ff16e3afa08bddeaeef9955969a904884,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0177.hdf5,467520,d2bedbbc87ccd77e23be84a4016eb430de523671609e19521650af2ca359abf3,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0178.hdf5,467520,9444631b67f7ee3784262734ecad324b8bea6e495141b655467619017725cff0,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0179.hdf5,467520,e7c036115da007b32a67219f0431b3fc03776aea9611b6d23a65874cb5aa81da,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0180.hdf5,467520,bd666c30f73311264dda9a9a38868de70c895e452595554065345055df419f84,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0181.hdf5,467520,44a6b12bb4a86ef7ce5586027046f3615d027ad70f77303db2e38d7e26e3a089,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0182.hdf5,467520,14d138b0eacc221f0e9e28648adbdbf9de59c70f0272ec962c9e354844e1a1cb,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0183.hdf5,467520,474da4a7fae842f9c580a3b023e596ff65507129ff37e2ccf5cf4f89a9b4738c,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0184.hdf5,467520,8a629842d404b8d30fa4ac36c7a61ef619a13983cda012e226844d65dd0ddf91,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0185.hdf5,467520,44227996c1a7a33c576b7612555b6ba3f2f1954960cd6714286139c5a8816524,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0186.hdf5,467520,1ad13270c46671489bb247fab804dbbcabc057873c5c705a737fc8a53d08dd92,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0187.hdf5,467520,39bd3a4015f4415012d436b2adca243ba87213c58b941242659ef7c219f60074,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0188.hdf5,467520,17c4ad83c64edcea297622d7683a61b485d938147bd7b0448eb7006c30e18e8d,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0189.hdf5,467520,286a80a4c1c77e423d4b8ee7e775185158036e35ec9d3864f2bd4cfbb74dc1a0,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0190.hdf5,467520,ca8cd3fb085ff94c01536637eb87e3185a6e03212a346d9d9a19d3a891a87a2f,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0191.hdf5,467520,4e4ce812375c759e9f951a7f46401e6676fde7175f3063b2daf412aa76044fd2,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0192.hdf5,467520,749443809a74c0780f536b0096a85f5d968973fe1516b29ddf69bc795562f0af,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0193.hdf5,467520,f8e20559dd6805c9c67d6b5174d9a44589beea3dc8743c637d4b213815b23461,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0194.hdf5,467520,7ea605937f96b4afd56ec07db4ac2c8ae1032738ed18dd54c53d7f3dd82711ea,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0195.hdf5,467520,2d1ca3087eb29d39f2ca54ece031d766858faaf0339a0360f9ff5b7474a518f8,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0196.hdf5,467520,00673f7d8935acd1d831489267ae1df8dea867c90432fa4621278193b6e62cd5,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0197.hdf5,467520,5db21dc9ca215341c5db7cc7c549d2f10b44f6ab73a7a6cbd7ba91c86e12311c,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0198.hdf5,467520,1a4ff196452f1294641a1866de421773293475c878346cd125879b429a806851,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0199.hdf5,467520,ccd828de4beb4f8d7968ad1a85d097a66548d49c7807f3f5f63826a088681a4d,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0200.hdf5,467520,08250584a1b4d2e48a32db4741caabef324ca05ddb024d88f6a84d6f9be5273e,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0201.hdf5,467520,aaed780084b7e918d3ef30831eb3f2fec6f259626a30eafd468d7f469985e4fa,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0202.hdf5,467520,6cbe37e0c42ee7e84397a4743740cff6068d55aab1740620f165005389cc778e,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0203.hdf5,467520,3a0c2a87be87e6617eb59d80bdc80341c10baa3f795447703b30f01989deca90,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0204.hdf5,467520,e8e0e0fb3421bf617bb0fff6a94976a7e45016fb7f2286017c61b765d55357a8,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0205.hdf5,467520,544d5c68433301bca9327e20ded8f698f66f37df663a4608817ee07c5ef4bedf,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0206.hdf5,467520,548bf8ff34963bc0ce5766bc8e0f86a2e4adafc031191e3250c25fae36dc08ec,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0207.hdf5,467520,80c3721854686aa3f87b2a6d47b01f1c72b01e8620068322393834842bd81c88,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0208.hdf5,467520,429699afe935dc43e157f450e95ef63563987ec6468165050e79ba0057f85ea9,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0209.hdf5,467520,df7a091a2c05e9d54cd54bb550a80f3efb99e31a21096516696cc9501cb7bddb,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0210.hdf5,467520,36dc6178857b2cde770b304ddf69f299398d0132c4d39149718e9dc8c1d4ab1b,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0211.hdf5,467520,a2b4c0a4dbca1c19ba584a8d286e55ee85885ebdac9b136fd391cb03243a9016,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0212.hdf5,467520,00cadd2cc2db840850b5548c2d300f45a9acacd2d89eeb25c23e105c2b3f29e6,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0213.hdf5,467520,e968eed5d8393ddd9e124f44d645fc26e95db23dd4fe324ae877ebb58386b648,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0214.hdf5,467520,fdebf5503d7b23521b6a47ab09dff3c91ec9cc3907df412722bc6f6fedf51959,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0215.hdf5,467520,7d1262bdf2c35ad4584a87c6c572fa4fbabcfe27a932ee977c19bb59716b63f9,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0216.hdf5,467520,27491d82a01b4398c864cb43a05a09c57101ffaabc22ee7c6f904df35a03bdc7,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0217.hdf5,467520,98de0067d8b3234c40e9ef8938e744599a6160ad1e996f576af0b6a2dafc40fa,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
1,Solar_LSTM_A2_approved_untracked_v1,424374766d7284c7927cbeb7f17f8a3aa8036d39,reports/Solar Energy Result/Linear_Supplementary/Experiment_B2/20260822T120239Z_seed1234/candidates/B2-P1/checkpoints/checkpoint_epoch_0218.hdf5,467520,b26fdd357ac8924a230475a7a7d37237468f0159da0283e3e7619e04edd07cbd,GOVERNED_EXTERNAL_ARCHIVE_SOURCE,checkpoint_archive_inventory:reports/governance/Solar_LSTM_checkpoint_archive_inventory.csv@sha256:1302428fbebc6dd5fca70dd2d9d6d7d68f64b2fb4cd84ded05a1b4198cc86328,true,required
